order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total,created_at
3735,1855,192,1,178.25,0.0,178.25,2026-09-24 01:17:15.490293
3742,1858,68,2,7.91,0.0,15.82,2026-09-24 01:17:15.490293
3743,1858,165,1,21.25,0.0,21.25,2026-09-24 01:17:15.490293
3744,1858,193,1,108.41,31.91,76.5,2026-09-24 01:17:15.490293
3755,1865,63,1,32.74,0.0,32.74,2026-09-24 01:17:15.490293
3756,1865,36,2,3.39,0.0,6.78,2026-09-24 01:17:15.490293
3757,1865,118,1,20.1,0.0,20.1,2026-09-24 01:17:15.490293
3758,1865,12,1,112.8,3.63,109.17,2026-09-24 01:17:15.490293
3773,1871,192,1,70.95,0.0,70.95,2026-09-24 01:17:15.490293
3791,1878,110,1,63.36,0.0,63.36,2026-09-24 01:17:15.490293
3798,1883,133,4,4.32,0.0,17.28,2026-09-24 01:17:15.490293
3799,1883,112,4,7.66,0.0,30.64,2026-09-24 01:17:15.490293
3800,1883,183,2,17.14,0.0,34.28,2026-09-24 01:17:15.490293
3810,1889,184,1,109.15,0.0,109.15,2026-09-24 01:17:15.490293
3813,1892,74,1,13.01,0.0,13.01,2026-09-24 01:17:15.490293
3814,1892,120,2,10.75,0.0,21.5,2026-09-24 01:17:15.490293
3815,1892,26,2,12.64,0.0,25.28,2026-09-24 01:17:15.490293
3822,1898,119,2,67.03,0.0,134.06,2026-09-24 01:17:15.490293
3827,1900,198,2,20.13,0.0,40.26,2026-09-24 01:17:15.490293
3828,1900,106,2,38.27,0.0,76.54,2026-09-24 01:17:15.490293
3829,1901,183,1,29.93,1.04,28.89,2026-09-24 01:17:15.490293
3845,1908,58,1,20.58,0.0,20.58,2026-09-24 01:17:15.490293
3846,1908,163,1,86.76,0.0,86.76,2026-09-24 01:17:15.490293
3847,1909,129,1,42.84,0.0,42.84,2026-09-24 01:17:15.490293
3848,1909,85,1,119.03,0.0,119.03,2026-09-24 01:17:15.490293
3853,1913,94,2,21.08,0.0,42.16,2026-09-24 01:17:15.490293
3854,1914,28,1,285.76,0.0,285.76,2026-09-24 01:17:15.490293
3862,1918,124,1,36.6,0.0,36.6,2026-09-24 01:17:15.490293
3863,1918,187,1,124.44,0.0,124.44,2026-09-24 01:17:15.490293
3864,1919,112,2,8.85,0.0,17.7,2026-09-24 01:17:15.490293
3865,1919,158,2,38.41,22.38,54.44,2026-09-24 01:17:15.490293
3866,1920,26,1,102.64,0.0,102.64,2026-09-24 01:17:15.490293
3867,1921,141,1,119.47,0.0,119.47,2026-09-24 01:17:15.490293
3868,1921,124,1,155.65,0.0,155.65,2026-09-24 01:17:15.490293
3871,1924,35,1,22.03,0.0,22.03,2026-09-24 01:17:15.490293
3872,1924,25,1,45.54,0.0,45.54,2026-09-24 01:17:15.490293
3873,1925,82,2,4.05,0.0,8.1,2026-09-24 01:17:15.490293
3874,1925,82,2,6.64,0.0,13.28,2026-09-24 01:17:15.490293
3890,1931,31,1,14.17,4.13,10.04,2026-09-24 01:17:15.490293
3891,1931,126,3,21.47,0.0,64.41,2026-09-24 01:17:15.490293
3907,1940,75,1,60.14,0.0,60.14,2026-09-24 01:17:15.490293
3908,1940,155,1,98.46,0.0,98.46,2026-09-24 01:17:15.490293
3909,1941,131,2,2.85,0.0,5.7,2026-09-24 01:17:15.490293
3910,1941,34,2,3.33,0.0,6.66,2026-09-24 01:17:15.490293
3911,1941,146,1,12.2,0.0,12.2,2026-09-24 01:17:15.490293
3935,1949,159,2,2.82,0.0,5.64,2026-09-24 01:17:15.490293
3936,1949,56,1,27.4,0.0,27.4,2026-09-24 01:17:15.490293
3939,1951,167,1,19.68,0.0,19.68,2026-09-24 01:17:15.490293
3940,1951,79,1,29.94,7.6,22.34,2026-09-24 01:17:15.490293
3942,1953,139,2,14.55,4.4,24.7,2026-09-24 01:17:15.490293
3943,1953,198,1,44.15,0.0,44.15,2026-09-24 01:17:15.490293
3944,1953,150,1,94.28,0.0,94.28,2026-09-24 01:17:15.490293
3957,1961,9,1,8.75,0.0,8.75,2026-09-24 01:17:15.490293
3958,1961,28,3,13.53,0.0,40.59,2026-09-24 01:17:15.490293
3964,1964,191,2,9.24,0.0,18.48,2026-09-24 01:17:15.490293
3965,1964,50,1,15.06,2.8,12.26,2026-09-24 01:17:15.490293
3966,1964,184,1,100.16,0.0,100.16,2026-09-24 01:17:15.490293
3967,1965,115,3,43.03,0.0,129.09,2026-09-24 01:17:15.490293
3969,1967,94,1,105.1,0.0,105.1,2026-09-24 01:17:15.490293
3971,1969,161,2,11.67,0.0,23.34,2026-09-24 01:17:15.490293
3972,1969,26,2,7.51,3.79,11.23,2026-09-24 01:17:15.490293
3973,1969,39,1,95.06,0.0,95.06,2026-09-24 01:17:15.490293
3974,1970,111,1,83.11,0.0,83.11,2026-09-24 01:17:15.490293
3975,1970,81,1,194.41,0.0,194.41,2026-09-24 01:17:15.490293
3991,1975,28,1,45.24,0.0,45.24,2026-09-24 01:17:15.490293
3992,1975,55,1,69.37,4.43,64.94,2026-09-24 01:17:15.490293
3998,1978,39,1,41.63,0.0,41.63,2026-09-24 01:17:15.490293
3999,1978,145,1,33.84,0.0,33.84,2026-09-24 01:17:15.490293
4000,1978,22,3,5.35,0.0,16.05,2026-09-24 01:17:15.490293
4001,1978,183,2,41.68,0.0,83.36,2026-09-24 01:17:15.490293
4004,1980,178,1,13.62,0.0,13.62,2026-09-24 01:17:15.490293
4005,1980,115,2,4.31,0.0,8.62,2026-09-24 01:17:15.490293
4006,1980,141,1,40.0,0.0,40.0,2026-09-24 01:17:15.490293
4007,1980,20,1,12.88,0.0,12.88,2026-09-24 01:17:15.490293
4008,1980,141,1,119.72,0.0,119.72,2026-09-24 01:17:15.490293
4019,1986,70,1,475.41,65.9,409.51,2026-09-24 01:17:15.490293
4021,1988,90,1,363.32,0.0,363.32,2026-09-24 01:17:15.490293
4026,1991,68,1,313.65,0.0,313.65,2026-09-24 01:17:15.490293
4062,2011,194,1,6.45,0.0,6.45,2026-09-24 01:17:15.490293
4063,2011,130,1,9.24,0.0,9.24,2026-09-24 01:17:15.490293
4064,2011,59,2,6.53,0.0,13.06,2026-09-24 01:17:15.490293
4071,2014,14,1,39.1,0.0,39.1,2026-09-24 01:17:15.490293
4072,2014,22,2,20.07,0.0,40.14,2026-09-24 01:17:15.490293
4077,2016,140,2,11.37,0.0,22.74,2026-09-24 01:17:15.490293
4078,2016,29,5,7.31,0.0,36.55,2026-09-24 01:17:15.490293
4079,2016,139,1,26.45,3.11,23.34,2026-09-24 01:17:15.490293
4080,2016,30,1,100.94,0.0,100.94,2026-09-24 01:17:15.490293
4083,2018,99,1,55.05,4.19,50.86,2026-09-24 01:17:15.490293
4084,2018,101,2,65.76,0.0,131.52,2026-09-24 01:17:15.490293
4089,2022,41,1,98.98,0.0,98.98,2026-09-24 01:17:15.490293
4098,2026,18,1,5.11,0.0,5.11,2026-09-24 01:17:15.490293
4099,2026,103,2,22.12,7.58,36.66,2026-09-24 01:17:15.490293
4100,2027,49,1,64.39,0.0,64.39,2026-09-24 01:17:15.490293
4101,2028,44,1,10.94,3.09,7.85,2026-09-24 01:17:15.490293
4102,2028,180,1,5.95,0.0,5.95,2026-09-24 01:17:15.490293
4103,2028,87,1,21.65,6.2,15.45,2026-09-24 01:17:15.490293
4104,2028,72,1,52.49,6.54,45.95,2026-09-24 01:17:15.490293
4113,2034,132,2,2.67,0.0,5.34,2026-09-24 01:17:15.490293
4114,2034,162,2,50.43,0.0,100.86,2026-09-24 01:17:15.490293
4123,2037,68,1,190.87,0.0,190.87,2026-09-24 01:17:15.490293
4126,2039,24,1,68.6,0.0,68.6,2026-09-24 01:17:15.490293
4164,2054,151,1,18.64,0.0,18.64,2026-09-24 01:17:15.490293
4165,2054,193,1,23.98,0.0,23.98,2026-09-24 01:17:15.490293
4166,2054,54,2,42.43,0.0,84.86,2026-09-24 01:17:15.490293
4168,2056,132,1,5.05,0.0,5.05,2026-09-24 01:17:15.490293
4169,2056,22,2,17.85,0.0,35.7,2026-09-24 01:17:15.490293
4181,2060,88,1,41.06,0.0,41.06,2026-09-24 01:17:15.490293
4182,2060,185,3,4.24,3.63,9.09,2026-09-24 01:17:15.490293
4183,2060,48,1,14.55,0.0,14.55,2026-09-24 01:17:15.490293
4184,2060,116,1,102.58,0.0,102.58,2026-09-24 01:17:15.490293
4194,2064,63,1,8.08,0.0,8.08,2026-09-24 01:17:15.490293
4195,2064,30,1,44.37,0.0,44.37,2026-09-24 01:17:15.490293
4196,2064,10,1,81.25,0.0,81.25,2026-09-24 01:17:15.490293
4199,2066,6,1,32.49,0.0,32.49,2026-09-24 01:17:15.490293
4204,2070,198,5,57.64,0.0,288.2,2026-09-24 01:17:15.490293
4205,2071,112,1,20.42,0.0,20.42,2026-09-24 01:17:15.490293
4206,2071,80,1,54.78,0.0,54.78,2026-09-24 01:17:15.490293
4207,2072,43,1,9.98,0.0,9.98,2026-09-24 01:17:15.490293
4208,2072,196,1,99.69,0.0,99.69,2026-09-24 01:17:15.490293
4215,2075,78,1,46.66,0.0,46.66,2026-09-24 01:17:15.490293
4216,2075,102,2,60.98,0.0,121.96,2026-09-24 01:17:15.490293
4224,2080,164,3,20.52,0.0,61.56,2026-09-24 01:17:15.490293
4225,2080,200,1,74.64,0.0,74.64,2026-09-24 01:17:15.490293
4227,2082,171,1,27.8,0.0,27.8,2026-09-24 01:17:15.490293
4228,2082,118,1,30.51,0.0,30.51,2026-09-24 01:17:15.490293
4246,2092,67,1,79.0,0.0,79.0,2026-09-24 01:17:15.490293
4256,2096,41,1,10.01,0.0,10.01,2026-09-24 01:17:15.490293
4257,2096,75,1,26.48,0.0,26.48,2026-09-24 01:17:15.490293
4258,2097,154,3,17.57,0.0,52.71,2026-09-24 01:17:15.490293
4259,2097,84,2,50.58,0.0,101.16,2026-09-24 01:17:15.490293
4260,2098,48,1,69.72,0.0,69.72,2026-09-24 01:17:15.490293
4261,2098,5,2,48.2,7.07,89.33,2026-09-24 01:17:15.490293
4267,2102,85,4,6.74,0.0,26.96,2026-09-24 01:17:15.490293
4268,2102,5,3,13.74,0.0,41.22,2026-09-24 01:17:15.490293
4270,2104,189,2,6.11,0.0,12.22,2026-09-24 01:17:15.490293
4271,2104,142,2,6.11,0.0,12.22,2026-09-24 01:17:15.490293
4272,2104,1,1,12.18,0.0,12.18,2026-09-24 01:17:15.490293
4273,2104,95,1,15.24,0.0,15.24,2026-09-24 01:17:15.490293
4293,2113,115,1,58.07,0.0,58.07,2026-09-24 01:17:15.490293
4294,2113,197,1,119.61,0.0,119.61,2026-09-24 01:17:15.490293
4309,2119,114,1,98.51,0.0,98.51,2026-09-24 01:17:15.490293
4316,2124,143,1,104.2,0.0,104.2,2026-09-24 01:17:15.490293
4321,2127,151,3,35.2,0.0,105.6,2026-09-24 01:17:15.490293
4322,2128,200,1,255.43,6.12,249.31,2026-09-24 01:17:15.490293
4344,2139,15,1,22.17,2.32,19.85,2026-09-24 01:17:15.490293
4345,2139,126,2,32.75,17.67,47.83,2026-09-24 01:17:15.490293
4350,2142,36,2,9.07,0.0,18.14,2026-09-24 01:17:15.490293
4351,2142,52,1,10.92,1.39,9.53,2026-09-24 01:17:15.490293
4352,2142,33,1,80.73,15.48,65.25,2026-09-24 01:17:15.490293
4354,2144,45,2,4.96,1.28,8.64,2026-09-24 01:17:15.490293
4355,2144,79,1,17.75,0.0,17.75,2026-09-24 01:17:15.490293
4356,2144,101,2,43.7,0.0,87.4,2026-09-24 01:17:15.490293
4357,2145,165,2,10.15,0.0,20.3,2026-09-24 01:17:15.490293
4358,2145,166,1,110.03,0.0,110.03,2026-09-24 01:17:15.490293
4359,2146,172,1,69.09,4.48,64.61,2026-09-24 01:17:15.490293
4360,2146,187,1,132.3,0.0,132.3,2026-09-24 01:17:15.490293
4366,2148,78,1,102.25,15.19,87.06,2026-09-24 01:17:15.490293
4386,2159,72,1,48.82,0.0,48.82,2026-09-24 01:17:15.490293
4387,2159,91,1,60.84,0.0,60.84,2026-09-24 01:17:15.490293
4406,2170,199,1,74.15,0.0,74.15,2026-09-24 01:17:15.490293
4412,2174,139,1,149.02,2.7,146.32,2026-09-24 01:17:15.490293
4413,2174,46,1,193.16,0.0,193.16,2026-09-24 01:17:15.490293
4414,2175,144,1,8.14,1.32,6.82,2026-09-24 01:17:15.490293
4415,2175,17,3,6.12,0.0,18.36,2026-09-24 01:17:15.490293
4416,2175,194,1,37.78,0.0,37.78,2026-09-24 01:17:15.490293
4418,2177,105,2,21.43,0.0,42.86,2026-09-24 01:17:15.490293
4419,2177,71,1,59.54,6.92,52.62,2026-09-24 01:17:15.490293
4420,2178,88,1,96.8,22.82,73.98,2026-09-24 01:17:15.490293
4426,2182,200,4,44.23,0.0,176.92,2026-09-24 01:17:15.490293
4430,2184,94,2,31.25,0.0,62.5,2026-09-24 01:17:15.490293
4431,2184,120,1,209.39,0.0,209.39,2026-09-24 01:17:15.490293
4432,2185,105,1,21.0,0.0,21.0,2026-09-24 01:17:15.490293
4433,2185,101,3,52.85,0.0,158.55,2026-09-24 01:17:15.490293
4440,2188,62,2,36.88,0.0,73.76,2026-09-24 01:17:15.490293
4447,2191,173,1,81.92,0.0,81.92,2026-09-24 01:17:15.490293
4468,2199,48,3,5.93,4.88,12.91,2026-09-24 01:17:15.490293
4469,2199,43,1,29.01,3.04,25.97,2026-09-24 01:17:15.490293
4470,2199,48,1,52.91,0.0,52.91,2026-09-24 01:17:15.490293
4493,2207,148,1,74.22,6.35,67.87,2026-09-24 01:17:15.490293
4501,2211,56,1,30.74,0.0,30.74,2026-09-24 01:17:15.490293
4502,2211,92,1,159.41,34.61,124.8,2026-09-24 01:17:15.490293
4505,2213,164,1,266.73,11.02,255.71,2026-09-24 01:17:15.490293
4510,2216,12,1,12.38,0.0,12.38,2026-09-24 01:17:15.490293
4511,2216,122,1,55.94,0.0,55.94,2026-09-24 01:17:15.490293
4529,2224,49,1,18.87,0.0,18.87,2026-09-24 01:17:15.490293
4530,2224,73,2,13.1,0.0,26.2,2026-09-24 01:17:15.490293
4531,2225,120,2,5.23,0.0,10.46,2026-09-24 01:17:15.490293
4532,2225,19,2,6.0,0.0,12.0,2026-09-24 01:17:15.490293
4533,2225,122,1,31.63,0.0,31.63,2026-09-24 01:17:15.490293
4534,2225,89,2,18.34,0.0,36.68,2026-09-24 01:17:15.490293
4536,2227,139,1,12.45,0.0,12.45,2026-09-24 01:17:15.490293
4537,2227,151,1,38.08,4.4,33.68,2026-09-24 01:17:15.490293
4540,2230,80,1,21.85,3.69,18.16,2026-09-24 01:17:15.490293
4541,2230,85,2,79.75,0.0,159.5,2026-09-24 01:17:15.490293
4542,2231,52,2,5.79,0.0,11.58,2026-09-24 01:17:15.490293
4543,2231,68,1,56.9,0.0,56.9,2026-09-24 01:17:15.490293
4549,2236,11,1,130.74,0.0,130.74,2026-09-24 01:17:15.490293
4550,2237,103,1,9.27,0.0,9.27,2026-09-24 01:17:15.490293
4551,2237,131,2,47.75,0.0,95.5,2026-09-24 01:17:15.490293
4559,2241,124,1,146.86,0.0,146.86,2026-09-24 01:17:15.490293
4566,2245,191,1,157.08,0.0,157.08,2026-09-24 01:17:15.490293
4571,2248,116,1,7.74,0.0,7.74,2026-09-24 01:17:15.490293
4572,2248,144,2,10.34,0.0,20.68,2026-09-24 01:17:15.490293
4586,2258,19,1,5.73,0.0,5.73,2026-09-24 01:17:15.490293
4587,2258,130,1,18.64,0.0,18.64,2026-09-24 01:17:15.490293
4588,2258,19,1,48.63,0.0,48.63,2026-09-24 01:17:15.490293
4589,2259,74,3,3.07,0.0,9.21,2026-09-24 01:17:15.490293
4590,2259,26,2,63.65,11.65,115.65,2026-09-24 01:17:15.490293
4605,2267,119,1,99.48,16.03,83.45,2026-09-24 01:17:15.490293
4606,2268,176,3,12.46,0.0,37.38,2026-09-24 01:17:15.490293
4607,2268,64,3,46.11,0.0,138.33,2026-09-24 01:17:15.490293
4609,2270,60,1,40.82,0.0,40.82,2026-09-24 01:17:15.490293
4620,2275,151,3,9.24,0.0,27.72,2026-09-24 01:17:15.490293
4621,2275,170,1,58.1,12.98,45.12,2026-09-24 01:17:15.490293
4622,2275,124,3,74.87,0.0,224.61,2026-09-24 01:17:15.490293
4624,2277,40,1,28.51,0.0,28.51,2026-09-24 01:17:15.490293
4625,2277,100,1,235.6,0.0,235.6,2026-09-24 01:17:15.490293
4626,2278,112,2,59.19,0.0,118.38,2026-09-24 01:17:15.490293
4627,2279,37,1,163.5,0.0,163.5,2026-09-24 01:17:15.490293
4628,2280,23,2,97.56,21.69,173.43,2026-09-24 01:17:15.490293
4633,2283,6,2,94.69,0.0,189.38,2026-09-24 01:17:15.490293
4634,2284,117,3,5.53,0.0,16.59,2026-09-24 01:17:15.490293
4635,2284,46,1,45.0,0.0,45.0,2026-09-24 01:17:15.490293
4636,2285,99,2,59.77,0.0,119.54,2026-09-24 01:17:15.490293
4637,2286,59,5,26.08,0.0,130.4,2026-09-24 01:17:15.490293
4642,2290,111,5,26.16,0.0,130.8,2026-09-24 01:17:15.490293
4643,2291,100,3,55.49,0.0,166.47,2026-09-24 01:17:15.490293
4644,2291,18,1,123.36,0.0,123.36,2026-09-24 01:17:15.490293
4645,2291,126,1,258.38,19.73,238.65,2026-09-24 01:17:15.490293
4648,2293,80,2,4.98,0.0,9.96,2026-09-24 01:17:15.490293
4649,2293,182,1,34.94,0.0,34.94,2026-09-24 01:17:15.490293
4650,2293,160,1,87.57,0.0,87.57,2026-09-24 01:17:15.490293
4652,2295,91,1,7.43,0.0,7.43,2026-09-24 01:17:15.490293
4653,2295,77,2,12.72,4.46,20.98,2026-09-24 01:17:15.490293
4654,2295,194,2,10.32,2.93,17.71,2026-09-24 01:17:15.490293
4655,2295,136,2,37.17,2.53,71.81,2026-09-24 01:17:15.490293
4658,2297,30,1,460.59,0.0,460.59,2026-09-24 01:17:15.490293
4666,2301,27,1,164.07,0.0,164.07,2026-09-24 01:17:15.490293
4667,2301,64,1,576.44,0.0,576.44,2026-09-24 01:17:15.490293
4668,2302,36,1,357.96,87.36,270.6,2026-09-24 01:17:15.490293
4669,2303,52,3,7.22,0.0,21.66,2026-09-24 01:17:15.490293
4670,2303,163,1,21.71,0.0,21.71,2026-09-24 01:17:15.490293
4671,2303,53,5,13.97,0.0,69.85,2026-09-24 01:17:15.490293
4680,2308,50,1,7.42,0.0,7.42,2026-09-24 01:17:15.490293
4681,2308,6,3,16.5,0.0,49.5,2026-09-24 01:17:15.490293
4683,2310,143,2,58.08,0.0,116.16,2026-09-24 01:17:15.490293
4694,2317,73,1,15.92,0.0,15.92,2026-09-24 01:17:15.490293
4695,2317,32,2,37.34,0.0,74.68,2026-09-24 01:17:15.490293
4699,2320,186,1,89.6,18.35,71.25,2026-09-24 01:17:15.490293
4722,2332,57,2,31.57,0.0,63.14,2026-09-24 01:17:15.490293
4723,2332,81,2,38.32,0.0,76.64,2026-09-24 01:17:15.490293
4727,2335,63,2,18.47,0.0,36.94,2026-09-24 01:17:15.490293
4728,2335,9,2,159.44,25.57,293.31,2026-09-24 01:17:15.490293
4744,2344,59,2,9.46,2.79,16.13,2026-09-24 01:17:15.490293
4745,2344,149,2,43.56,0.0,87.12,2026-09-24 01:17:15.490293
4751,2348,108,1,23.56,0.0,23.56,2026-09-24 01:17:15.490293
4752,2348,200,2,63.55,0.0,127.1,2026-09-24 01:17:15.490293
4755,2350,30,2,179.83,0.0,359.66,2026-09-24 01:17:15.490293
4758,2353,88,1,49.17,0.0,49.17,2026-09-24 01:17:15.490293
4759,2353,69,4,28.85,26.27,89.13,2026-09-24 01:17:15.490293
4766,2358,145,2,20.86,0.0,41.72,2026-09-24 01:17:15.490293
4767,2358,8,1,7.09,0.0,7.09,2026-09-24 01:17:15.490293
4768,2358,116,2,43.69,0.0,87.38,2026-09-24 01:17:15.490293
4769,2359,146,5,33.66,16.41,151.89,2026-09-24 01:17:15.490293
4775,2362,14,1,70.48,12.65,57.83,2026-09-24 01:17:15.490293
4776,2362,176,1,145.89,10.11,135.78,2026-09-24 01:17:15.490293
4825,2384,121,2,14.89,8.68,21.1,2026-09-24 01:17:15.490293
4826,2384,58,2,15.84,9.36,22.32,2026-09-24 01:17:15.490293
4827,2384,149,1,25.49,0.0,25.49,2026-09-24 01:17:15.490293
4828,2384,38,2,57.91,0.0,115.82,2026-09-24 01:17:15.490293
4838,2389,159,1,161.94,0.0,161.94,2026-09-24 01:17:15.490293
4842,2392,2,1,17.78,0.0,17.78,2026-09-24 01:17:15.490293
4843,2392,37,2,51.74,0.0,103.48,2026-09-24 01:17:15.490293
4872,2413,165,2,16.34,0.0,32.68,2026-09-24 01:17:15.490293
4873,2413,23,1,52.07,0.0,52.07,2026-09-24 01:17:15.490293
4880,2417,123,2,186.1,16.71,355.49,2026-09-24 01:17:15.490293
4893,2424,171,2,31.23,0.0,62.46,2026-09-24 01:17:15.490293
4894,2425,21,1,38.07,0.0,38.07,2026-09-24 01:17:15.490293
4895,2425,90,1,155.49,40.85,114.64,2026-09-24 01:17:15.490293
4902,2429,91,1,12.39,0.0,12.39,2026-09-24 01:17:15.490293
4903,2429,169,1,6.66,1.64,5.02,2026-09-24 01:17:15.490293
4904,2429,5,1,26.16,0.0,26.16,2026-09-24 01:17:15.490293
4909,2433,66,1,24.64,5.67,18.97,2026-09-24 01:17:15.490293
4910,2433,11,2,26.72,0.0,53.44,2026-09-24 01:17:15.490293
4918,2438,83,1,42.69,0.0,42.69,2026-09-24 01:17:15.490293
4919,2438,140,1,119.8,0.0,119.8,2026-09-24 01:17:15.490293
4947,2449,60,3,3.35,0.0,10.05,2026-09-24 01:17:15.490293
4948,2449,67,3,5.58,0.0,16.74,2026-09-24 01:17:15.490293
4949,2449,87,3,1.82,0.0,5.46,2026-09-24 01:17:15.490293
4950,2449,59,1,48.39,0.0,48.39,2026-09-24 01:17:15.490293
4951,2450,25,3,4.07,0.0,12.21,2026-09-24 01:17:15.490293
4952,2450,168,1,177.85,0.0,177.85,2026-09-24 01:17:15.490293
4962,2457,68,1,18.81,4.35,14.46,2026-09-24 01:17:15.490293
4963,2457,64,1,25.34,0.0,25.34,2026-09-24 01:17:15.490293
4969,2461,137,3,4.74,0.0,14.22,2026-09-24 01:17:15.490293
4970,2461,17,2,6.78,3.33,10.23,2026-09-24 01:17:15.490293
4971,2461,105,1,5.86,0.0,5.86,2026-09-24 01:17:15.490293
4972,2461,105,1,8.82,0.0,8.82,2026-09-24 01:17:15.490293
4973,2461,49,2,18.24,0.0,36.48,2026-09-24 01:17:15.490293
4989,2471,128,1,109.73,0.0,109.73,2026-09-24 01:17:15.490293
4992,2473,56,1,6.09,1.3,4.79,2026-09-24 01:17:15.490293
4993,2473,82,3,5.76,0.0,17.28,2026-09-24 01:17:15.490293
4994,2473,175,1,42.13,0.0,42.13,2026-09-24 01:17:15.490293
5028,2491,188,2,15.08,4.58,25.58,2026-09-24 01:17:15.490293
5029,2491,34,1,32.86,0.0,32.86,2026-09-24 01:17:15.490293
5030,2491,60,2,40.19,0.0,80.38,2026-09-24 01:17:15.490293
5042,2498,44,1,171.5,45.91,125.59,2026-09-24 01:17:15.490293
5050,2501,183,1,32.07,0.0,32.07,2026-09-24 01:17:15.490293
5051,2501,20,1,47.83,0.0,47.83,2026-09-24 01:17:15.490293
5056,2504,120,1,110.58,0.0,110.58,2026-09-24 01:17:15.490293
5062,2509,21,3,99.55,0.0,298.65,2026-09-24 01:17:15.490293
5068,2513,163,2,4.7,0.0,9.4,2026-09-24 01:17:15.490293
5069,2513,6,1,60.24,0.0,60.24,2026-09-24 01:17:15.490293
5073,2515,184,2,60.38,0.0,120.76,2026-09-24 01:17:15.490293
5074,2516,155,3,60.49,33.03,148.44,2026-09-24 01:17:15.490293
5075,2517,105,1,27.12,0.0,27.12,2026-09-24 01:17:15.490293
5076,2517,95,2,8.57,4.02,13.12,2026-09-24 01:17:15.490293
5077,2517,186,1,46.29,0.0,46.29,2026-09-24 01:17:15.490293
5078,2518,51,3,41.27,0.0,123.81,2026-09-24 01:17:15.490293
5079,2519,46,1,146.93,0.0,146.93,2026-09-24 01:17:15.490293
5084,2521,78,1,64.22,0.0,64.22,2026-09-24 01:17:15.490293
5097,2528,107,2,16.09,0.0,32.18,2026-09-24 01:17:15.490293
5098,2528,80,2,5.56,1.62,9.5,2026-09-24 01:17:15.490293
5099,2528,35,3,33.25,0.0,99.75,2026-09-24 01:17:15.490293
5104,2530,24,1,19.09,0.0,19.09,2026-09-24 01:17:15.490293
5105,2530,102,1,62.68,0.0,62.68,2026-09-24 01:17:15.490293
5106,2530,44,2,40.87,15.77,65.97,2026-09-24 01:17:15.490293
5111,2533,13,1,54.77,0.0,54.77,2026-09-24 01:17:15.490293
5112,2533,10,1,111.57,0.0,111.57,2026-09-24 01:17:15.490293
5119,2537,149,1,65.89,0.0,65.89,2026-09-24 01:17:15.490293
5120,2537,152,1,142.66,10.38,132.28,2026-09-24 01:17:15.490293
5126,2541,38,1,41.58,0.0,41.58,2026-09-24 01:17:15.490293
5127,2541,128,2,93.12,0.0,186.24,2026-09-24 01:17:15.490293
5161,2560,131,2,43.13,0.0,86.26,2026-09-24 01:17:15.490293
5162,2560,177,1,94.11,0.0,94.11,2026-09-24 01:17:15.490293
5163,2560,125,1,151.04,6.7,144.34,2026-09-24 01:17:15.490293
5180,2569,109,1,33.92,0.0,33.92,2026-09-24 01:17:15.490293
5181,2569,103,3,35.98,0.0,107.94,2026-09-24 01:17:15.490293
5194,2578,147,1,66.82,0.0,66.82,2026-09-24 01:17:15.490293
5195,2578,184,2,70.23,0.0,140.46,2026-09-24 01:17:15.490293
5203,2582,135,1,111.94,28.89,83.05,2026-09-24 01:17:15.490293
5218,2592,198,2,36.82,0.0,73.64,2026-09-24 01:17:15.490293
5219,2593,131,1,302.64,0.0,302.64,2026-09-24 01:17:15.490293
5231,2601,20,3,31.68,0.0,95.04,2026-09-24 01:17:15.490293
5237,2604,36,3,149.14,0.0,447.42,2026-09-24 01:17:15.490293
5238,2605,62,1,181.95,54.17,127.78,2026-09-24 01:17:15.490293
5255,2613,158,1,701.59,0.0,701.59,2026-09-24 01:17:15.490293
5257,2615,183,1,8.37,0.0,8.37,2026-09-24 01:17:15.490293
5258,2615,94,5,6.95,0.0,34.75,2026-09-24 01:17:15.490293
5259,2615,49,4,15.84,0.0,63.36,2026-09-24 01:17:15.490293
5260,2616,18,1,41.44,0.0,41.44,2026-09-24 01:17:15.490293
5261,2616,97,1,99.24,0.0,99.24,2026-09-24 01:17:15.490293
5274,2623,180,1,39.92,0.0,39.92,2026-09-24 01:17:15.490293
5275,2623,4,1,42.7,0.0,42.7,2026-09-24 01:17:15.490293
5280,2627,142,1,134.34,0.0,134.34,2026-09-24 01:17:15.490293
5287,2631,89,3,5.48,0.0,16.44,2026-09-24 01:17:15.490293
5288,2631,33,5,53.28,0.0,266.4,2026-09-24 01:17:15.490293
5316,2642,101,1,12.05,0.0,12.05,2026-09-24 01:17:15.490293
5317,2642,52,1,82.95,0.0,82.95,2026-09-24 01:17:15.490293
5324,2646,1,2,17.06,0.0,34.12,2026-09-24 01:17:15.490293
5325,2646,120,2,5.02,0.0,10.04,2026-09-24 01:17:15.490293
5326,2646,8,1,34.84,0.0,34.84,2026-09-24 01:17:15.490293
5327,2646,121,2,28.77,11.76,45.78,2026-09-24 01:17:15.490293
5330,2648,38,1,15.55,0.0,15.55,2026-09-24 01:17:15.490293
5331,2648,130,1,74.02,0.0,74.02,2026-09-24 01:17:15.490293
5335,2650,180,1,31.56,9.31,22.25,2026-09-24 01:17:15.490293
5336,2650,10,1,42.74,0.0,42.74,2026-09-24 01:17:15.490293
